reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
d678b8fe-0b10-4661-81ab-9d1065680e33,ria junnie,https://play-lh.googleusercontent.com/a-/ALV-UjVIfHotDyVyA9jUY1oQuDqHWXCJZYQq5cr2O4DZxZinE9U6x9SS,"Aku kecewa banget udah nunggu hampir 1 jam beli gofood tapi gak dapet2 driver nya, lain kali di pilih lah yang jadi driver mana yang bener2 mau kerja keras mana cuma main2 aja.. Iyaa tau karna ujan tapi gak gitu juga.. Sebelum nya udah dapet driver nya makanan juga udah mau jadi malah di cancel sama driver nya.. Ini yang di rugikan bukan cuma aku sbg customer tapi juga penjual yang udah buat akhir nya ke cancel.. Please lain kali di benerin dah sistem nya!",2,4,4.97.1,2024-10-14 13:58:24,"Mohon maaf atas ketidaknyamanannya, Kak Ria. Kesulitan mendapatkan driver bisa terjadi karena meningkatnya jumlah pesanan di jam sibuk, atau tidak ada driver di dekat titik penjemputan. Mohon menunggu beberapa saat dan coba kembali, ya. Jika ada pertanyaan lain, silakan kunjungi menu Bantuan pada aplikasi Gojek-mu, ya. ^Mira",2024-10-14 15:12:20,4.97.1
16bd0adc-1171-4472-9210-0a82beebc18c,Zerry Martin,https://play-lh.googleusercontent.com/a-/ALV-UjUrc4mZxkWCEtUuA0BadRSEQcd3yqkOysR_uyB6oErNjNg_hE98,"Paylater gak pernah nunggak, belum jatuh tempo sudah di bayar, habis di bayar gak bsa digunakan lagi, apa2an kalian, d chat yg balas robot tolol!!!!!",1,0,5.0.1,2024-11-08 07:18:29,"Hai Zerry Martin, mohon maaf atas kendala yang Anda alami. Kendala pada GPS dapat terjadi jika koneksi internet tidak stabil. Kami sarankan Anda untuk mematikan GPS dan menyalakannya kembali sebelum menggunakan aplikasi GO-JEK. Jika memiliki keluhan lain, silakan hubungi kami ke e-mail customerservice@go-jek.com dengan subject Apps Review_1729056",2018-02-16 05:50:17,5.0.1
afb673ec-61b4-43c3-bf12-3a1937fd0f07,Nagita Vch,https://play-lh.googleusercontent.com/a-/ALV-UjWtxhXC3MlFGvX3Mfj8y07UeRynnwQqBVWg2sSaYCwuaIvWtLtgJA,"Sekarang gojek emang nambah kah bayar goride nya? Saya berangkat sekolah bayarnya cuma 15k tapi pas pulang jadi 23 (dulu harganya sama kaya pas berangkat)... Jalan yang diambil pas pulang malah makin jauh... Kasus saya, sekolah di Rawamangun dan pulang ke Klender... Tapi jalur yang dilalui di aplikasi malah melewati Pulo gadung. Harganya pun jadi nambah. Padahal pulangnya lewat jalur yang sama (driver tidak melewati arahan aplikasi karna terlalu jauh) kembalikan seperti semula atau uangku habis.",2,1,4.97.1,2024-10-16 08:30:10,"Mohon maaf atas ketidaknyamanannya, Kak Nagita. Terkait ulasanmu, kami selalu berupaya untuk memberlakukan tarif yang terjangkau bagi seluruh pelanggan agar dapat selalu menjaga kualitas layanan terbaik. Kami harap kamu senantiasa nyaman dalam menggunakan layanan Gojek. Jika ada kendala lain silakan hubungi kami di menu Bantuan. ^Miko",2024-10-16 10:47:09,4.97.1
ab2a5c7f-df3a-416b-abcd-bef8355c15a4,Zaki Andito Aji,https://play-lh.googleusercontent.com/a-/ALV-UjV_A8Nuy2KY9upZSEo6WeW_9R1I6Jk5xT_00mS8CnBesfWMtlqd,"Sy betul2 kecewa sm driver gocar dan memilih tidak akan lagi pakai gocar karena: 1. Mng sendiri..kl sy sudah trh titik yang mau dipickup,driver dengan byk alasan hny mau di titik yang dia mau krn alasan gak msk akal jauh 2. Sok th tntng rute,sy nemuin ini driver memilih rute seenaknya dia alih2 mau cept mlh jadi makin jauh akhirny sy kena jalan tol mau adu argumen dan berakhir nombok 3. Pntpn bayar parkir padahal titik posisi diluar dan saya yg byr Sgt tidak profesional dan ky gk prnh edukasi",1,0,4.94.2,2024-09-30 01:41:03,"Hai Kak Zaki, mohon maaf atas ketidaknyamanannya. Laporan yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Maya",2024-09-30 04:51:34,4.94.2
fe6dc351-9242-4d0a-8dd3-2f3b54c1ccc7,tag channel,https://play-lh.googleusercontent.com/a-/ALV-UjUIzDEGsmJ2Ov7KgTUFfkPPq6JzZ1wYZtZBWZuQ4qugXb0FoUIW,"aplikasi gajelas, kenapa sekarang jadi serba lemot? loading UI dalam aplikasi aja lama nyaaa minta ampun, kek apa apa tuh serba lemot. padahal saya sudah pakai internet 5G yang kenceng tetep lemot",1,1,4.98.1,2024-10-26 06:30:04,"Hai Kak @tag channel, mohon maaf atas ketidaknyamanannya. Pastikan kamu sudah menggunakan aplikasi Gojek versi terbaru, ya. Jika masih berkendala, silakan laporkan melalui halaman Bantuan > ketik ""Kendala tampilan dan notifikasi"" di kolom pencarian > pilih artikel dan lengkapi formulirnya. Kami siap membantu. ^Mira",2024-10-26 08:30:00,4.98.1
0ac93035-da25-4555-a73d-505115f6df38,mahayu firda,https://play-lh.googleusercontent.com/a/ACg8ocLLUagbnSqi0Eo2CZFlJ1u1myUchpQZ8OqhJJwiPUTtqwBrRg=mo,"Kenapa gopaylaternya di blokir, padahal sudah dibayar semua tagihannya dan tidak pernah telat. Padahal hanya digunakan untuk belanja di online Gopaylater sangat membantu, semoga bisa segera saya gunakan kembali",5,60,4.94.2,2024-10-01 08:57:15,,,4.94.2
42fc471a-787c-49c1-8181-0a4cb394511c,Rama Malvino,https://play-lh.googleusercontent.com/a-/ALV-UjX8EUoUuqR_rS73SoL5eWlNPq06Qu0NpChyEFY8hLL62b8DWF_7,"suka si dengan beberapa driver tapi banyak juga driver yg gak friendly alhasil diem dieman kita juga bisa liat mana yg asik drivernya mana yg enggak,smga kedepannya smua driver gak ada yg mukanya cembrut lagi wkwk",3,1,4.94.2,2024-09-30 02:52:20,"Hai Kak Rama, mohon maaf atas ketidaknyamanannya. Kritik dan saran yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Maya",2024-09-30 06:39:24,4.94.2
7aca6d60-9ed6-41f5-96cc-f58b943ffd2d,bisma mohek,https://play-lh.googleusercontent.com/a-/ALV-UjUwLyajqGz5rXxBWNrQjhbNO8WxWcGWGjh3RY5OyNHEAjgBJ7HL,"Order driver di gojek susah nya setengah mati! Padahal di cek di apps nya driver di sekitar banyak tapi pada gamau terima order. Lama"" gue hapus aja nih apikasi 🤬",1,1,4.94.2,2024-09-26 11:11:08,,,4.94.2
391079ed-d8d9-4108-a0b4-4ec42a2a08a0,Chairul Ayung,https://play-lh.googleusercontent.com/a/ACg8ocLWZyDWj-w9H1_Mnx0-NVJSyMDNKyh8MY-fqa0xZFLyyTYbZA=mo,"Mulai sekarang ini saya kalo pesan makanan lebih baik dan cepat di shoppe food, cepat dapat driver nya, cepat proses nya, cepat pengiriman nya dan ada vocer nya..... good bye gofood",1,3,4.97.1,2024-10-19 16:24:35,"Hi Kak Chairul, mohon maaf atas ketidaknyamanannya. Kami akan terus meningkatkan kualitas fitur dan layanan kami ke depannya demi kenyamanan semua pengguna. Jika kamu memiliki pertanyaan atau kendala, silakan kunjungi menu Bantuan di aplikasi Gojek-mu, ya. ^Mira",2024-10-19 16:38:57,4.97.1
913b6e69-c0c8-4304-8935-087a522705a1,Dimas Pramudio,https://play-lh.googleusercontent.com/a/ACg8ocL0p4JbI_dfaNw7DVbLpooFmmlUIVVkmSxL9lfuyVma6wRYtg=mo,"Sangat mengecewakan, pesan gofood untuk mempermudah dan cepet. Tapi driver yg melayani saya diberikan 2 orderan gofood dari satu resto. Dan drivernya mengantarkan ke 2 tempat. Sangat mengecewakan. Yg awalnya berharap cepat, malah melayani 2 orang dalam satu orderan.",1,91,4.91.1,2024-07-20 03:50:29,"Hai Kak Dimas, mohon maaf atas ketidaknyamanannya. Kritik dan saran yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Ve",2024-07-20 04:48:35,4.91.1
1b6f004b-bf8f-41f6-9a57-012a07efba25,Deni,https://play-lh.googleusercontent.com/a-/ALV-UjUiNGI2opaeWjBe3_Pn92HZyAfh-tmqq015mM49ILd6e5jFKzQ,"Saat saya pesan go food Tidka ada riwayat ataupun dalam proses saya refresh dan tunggu pun tetep ga ada, tapi setelah saya pesan lagi malah langsung double kan tolol",1,1,4.97.1,2024-10-19 14:24:51,"Hai Kak Deni, mohon maaf atas ketidaknyamanannya. Kedepannya jika terjadi double order kamu dapat melakukan pembatalan dari aplikasi untuk salah satu ordernya ya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Mira",2024-10-19 15:15:43,4.97.1
d44eb6c8-b6e7-4a6b-9741-3da2b5269e1e,Bezeel AF,https://play-lh.googleusercontent.com/a-/ALV-UjX0sGVqLTHz8ek7m4EwGNW43uEOjuCALYfssi8rXntzwgBmnAo,"Gofood exspres dengan biasa tidak ada bedanya , proses pengiriman lama saya menunggu 1 jam lebih buat untuk pesanan saya . Bukankah ini sebuah penipuan saya membayar lebih mahal tetapi waktu sama saja . Ada pun driver tidak bisa di hubungin ini sangat merugikan",1,2,4.96.2,2024-10-05 05:40:09,"Hai Kak @Bezeel AF, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Apabila ada pertanyaan atau keluhan terkait layanan Gojek, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. ^Miko",2024-10-05 07:59:09,4.96.2
c17140b3-72ad-4bff-ac4d-679724ad8657,Redinta farenda,https://play-lh.googleusercontent.com/a/ACg8ocLOVQV8Pix6pDNb2E0KPV9LHWSsNoSrFcD_vNSDQDHTSNge3g=mo,"Sejauh ini aman2 aja, jujur aplikasinya bagus dan amat sangat membantu, tapi akhir² ini knpa gofood pas di saya ga bisa di pakai, giliran saya pakai akun punya suami saya bisa di pakai, padahal lokasi nya sama, tapi di akun saya muncul terus tulisan gofood pas hanya bisa di jangkau area tertentu????",3,3,4.96.2,2024-10-06 01:15:04,"Mohon maaf atas kendala yang dialami, Kak Redinta. Sebelum bertransaksi, pastikan sinyal internet bagus dan sudah pakai aplikasi Gojek versi terbaru, ya. Jika masih berkendala, laporkan melalui halaman Bantuan di aplikasi > ketik ""Tidak dapat melakukan pemesanan"" di kolom pencarian > pilih artikel dan lengkapi formulirnya. Kami siap membantu. ^Miko",2024-10-06 03:51:29,4.96.2
bc3db045-016b-420a-81d7-113fb49c650a,Veronika nikenkurnia Dewantari,https://play-lh.googleusercontent.com/a/ACg8ocIf5hUIVqGwW4NIUw0lA__bSKx36E05i2l7vY63MEb5dhMygQ=mo,"Driver semakin hari semakin aneh. Jelas jelas saya sudah pakai voucher dan dapat harga yang murah kan sesuai nominal di aplikasi yang disediakan. Nah kenapa driver melunjak aneh gak jelas. Minta uang lebih. Ongkosnya terlalu murah. Alasan aki rusak. Mobil kotor. Berdebu, bau. Kalo gak mau, ya udah aplikasi jangan ada acara voucher2 an. Percuma ada vocher tapi minta uang lebih. Ngelunjak. Jelek ah aplikasinya. Jadi males pesen lagi. Males. Maaf ya tapi memang kenyataannya gitu, yang aku alami.",1,1,4.97.1,2024-10-18 01:27:27,"Hai Kak Veronika, mohon maaf atas ketidaknyamanannya. Jika kamu yakin bahwa driver meminta pembayaran lebih di luar harga akhir, laporkan melalui halaman Bantuan (pada menu Profil Saya) di aplikasi Gojek > ketik ""Driver saya meminta pembayaran lebih"" pada kolom pencarian. Semoga informasi ini membantu ya. ^Mira",2024-10-18 04:36:21,4.97.1
c8bf0015-124f-4f59-9ae5-1461089e87e6,Khilifah puji,https://play-lh.googleusercontent.com/a/ACg8ocINP06ah0YxHExrkVUXJr6kBXpkebzkGoduJs3pksZKuElbhQ=mo,"Aplikasi boleh kah tpi tolong jangan dipersulit apa lagi pagi pagi mau berangkat sekolah udh pesen gojeknya tiba"" dicancel terus juga pas mau order katanya ga bisa soalnya gada internet padahal disitu internet bagus dan wifi juga lancar",4,1,4.96.2,2024-10-14 22:51:49,,,4.96.2
b4910316-fa94-4eae-a9f9-456b930554cb,Zal Chan,https://play-lh.googleusercontent.com/a-/ALV-UjV-3yIUp--9N2qDjD129NS31LEKiVmHNxccUsSJ78lEYR5YiQpt,Woi aku main game iklan kau masuk aku dah susah susah mainnya tiba keluar dari gamenya. Lain kali gak usah kau taruk iklan kau tu di banyak aplikasi lagi!!!!!,5,1,4.94.2,2024-09-30 23:18:25,"Hai Kak Chan, mohon maaf atas ketidaknyamanannya. Kritik dan saran yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Mira",2024-09-30 14:59:23,4.94.2
dc840937-d3f4-4503-a871-c51ce634a488,maria tannuel,https://play-lh.googleusercontent.com/a-/ALV-UjUXs8VY4Nj6PgN7HdEsHIY5CmfS3eBqqf5Rqh6MBSCWZsDfcOd6mg,"Semakin ditingkatkan kualitas dan kuantitas ya, Untuk drivernya dan discount nya .. saya selalu pakai gojek,GK pernah pakai yg lain .. Overall semua bagus ..",5,1,4.97.1,2024-10-16 03:28:14,,,4.97.1
aa7c8de2-7dc4-4cb6-9da8-634781bee5a7,Irgy Alfares,https://play-lh.googleusercontent.com/a-/ALV-UjW5GeKDS_PkPua5ndOk2_9gelLQ8YNMqhPvmtM9bSEk2eK_HX72uQ,"Pernah GoFood dan bayar pake kartu Debit. Saya coba pesan 2x dan saldo udah dipotong, yang kembali cuma 1x. Udah lapor cs dan disuruh nunggu 14 hari kerja. Udah lebih 14 hari kerja masih belum kembali. Lapor di aplikasi masih malah dianggap udah. Chat cs di IG malah suruh coba lagi di aplikasi. Tapi sekarang udah dibalikin",3,0,4.96.2,2024-10-05 13:13:37,"Hai Kak Irgy, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Mira",2024-10-05 13:46:51,4.96.2
2b93d788-8a03-46ec-91c4-e284ee4c0585,Heru Ariwibawa,https://play-lh.googleusercontent.com/a/ACg8ocLaRThQuFGiROHNPFFtpXxgjsi6j5BJMMGdUh6POf-XW7Kzmw=mo,Selain system ada juga hal yg sangat perlu diperhatikan terkait drivenya sendiri khususnya driver motor yaitu kebersihan HELM yang disediakan untuk penumpang. Tolong dibuatkan standard dan ketentuan dari Gojek biar penumpang nyaman.,4,3,4.97.1,2024-10-17 09:30:55,,,4.97.1
a6f1cc20-3c92-4185-88e3-6ec6dcf1d5cb,Reza Dezani,https://play-lh.googleusercontent.com/a-/ALV-UjWqv1249IR6Ddo1_rs3UhmVKM6vpvmhFlTVPEw45o9aw3UneqVA6g,"Semoga pengguna aplikasi gojek tidak mengakali para driver, karena terkadang sering dijumpain titik antar jauh melewati dr titik maps yg ada demi tarif murah...",5,1,4.94.2,2024-09-29 13:54:42,,,4.94.2
e13c15d2-9027-46e6-8d63-80aef46e760c,Metha Biru,https://play-lh.googleusercontent.com/a/ACg8ocLNdpnYe5EzQ0TMSwAaNjRInrb1-GmBFInsuzgVm3Zm7LkTng=mo,Sebenarnya mau 5 tpi suka bingung knp ya kalo pesan makanan susah dapat driver padahal bayar pakai gopay.. Kek ampe 2jam lebih nunggu driver gada yg mau padahal lokasi sngat dekat. Jd resto cancel trus klo ga dapat gojek.. Kek pilih2 gtu.. Apa yg d pilih lagi sih dah dbayar pakai gopay jd ga talangin trus dah deket jarak 500meter krn resto di kilo 7 sya di kilo 6.5..ga paham lagi dah mau milih kek apa lagi sih para driver... Biaya ongkir jg tinggi.. Suka manja dehk.. Males,3,2,4.96.2,2024-10-13 06:05:47,,,4.96.2
253be997-cc4e-49c4-b30c-99e46f1b28a7,alin cl,https://play-lh.googleusercontent.com/a-/ALV-UjXs1rxE6Jle_UZGeIN8yghjuNewz7dyuEQONp4JoBQ4xuwlhw4,Mau transaksi g bisa karena harus update. Saat aplikasi dibuka dan mau di-update ternyata updated. Tp mau transaksi tetap g bisa dan minta update. Jadi gimana si akunnya ?,3,2,4.98.1,2024-10-26 13:09:08,"Mohon maaf atas ketidaknyamanannya, Kak Alin. Terkait hal ini, pastikan akun GoPay kamu tidak sedang dibekukan. Jika masih tidak bisa, silakan laporkan dengan login ke aplikasi Gojek > ke Halaman Bantuan > cari artikel ""Saya tidak dapat menggunakan GoPay"" di kolom bantuan > isi formulir di artikel. Kami akan membantu kamu. ^Mira",2024-10-26 15:07:00,4.98.1
0f472950-9c80-48dd-aa67-b8f656bcd262,Arya Pratama,https://play-lh.googleusercontent.com/a-/ALV-UjUPRsQMx0PYYO7aGBgmSfMPAGMSh24jhlIqkcwtchwHl6uYDZtx,"kenapa gak bisa ngechat resto, dan harus resto dulu yg chat, padahal chat itu penting banget buat customer tolong aktifkan untuk customer.",2,1,4.94.2,2024-09-30 03:14:28,"Hai Kak Arya, mohon maaf atas ketidaknyamanannya. Kritik dan saran yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Maya",2024-09-30 04:46:11,4.94.2
2706c768-eb1e-4fc4-a373-76b9c6b94219,Mazea Family,https://play-lh.googleusercontent.com/a-/ALV-UjVjMCC-ZHJV1zQe3yz_9SLcMuyL3kkbAH1fNkLHsv81SdK7l6V5,"Rute yang dipilih oleh gps/maps sangat jauh, padahal rute yang biasa dilalui tidak macet. Bagaana cara mengatasinya? Harusnya di aplikasi ada menu pengaduan untuk masalah aplikasi.",3,1,4.98.1,2024-10-21 09:49:58,"Hai, Kak Mazea. Pastikan kamu sudah memberikan izin akses lokasi untuk aplikasi Gojek dan update ke versi terbaru, ya. Jika titik jemput masih bermasalah, laporkan melalui halaman Bantuan di aplikasi > ketik ""Rute dari/menuju lokasi titik jemput/antar saya bermasalah"" > pilih artikel dan isi formulirnya. Kami siap membantu. ^Mira",2024-10-21 10:28:41,4.98.1
6d1a07f7-d347-47b3-b37e-0a6d99d12e65,Deni Faisal,https://play-lh.googleusercontent.com/a/ACg8ocLZTD6s-nqfnlB4YVZh9zF9bAQ0t0iwtnPFWvFPN4ywcl3HfQ=mo,"Parah banget gopaylater nya , ada limit tapi tdk bisa dipakai buat apapun dr trip,food,belanja dll. Dikit² di blok padahal blm pernah telat pembayaran nya",1,1,4.97.1,2024-10-15 13:57:41,"Hai Kak Deni, mohon maaf atas ketidaknyamanan yang kamu alami terkait GoPay Later. Agar masalahnya dapat segera kami bantu, silakan ceritakan lebih lanjut kepada kami melalui email ke support@mab.co.id dan cantumkan kode psr-24-289-1427-59621 di subjek email, ya. ^Miko",2024-10-15 14:28:17,4.97.1
43617a29-934d-4226-aad1-f510b34418d4,novia kusumawati,https://play-lh.googleusercontent.com/a-/ALV-UjVMLA5BTb3NThMvrILaTDrP639o-sPa4bNmeShf_jab-903Lz_B,"Aplikasi jelek, selalu dikasih driver yg jauh. Padahal item di peta terlihat banyak driver yg dekat alhasil saya harus cancel pesanan saya berulang kali",1,2,4.98.1,2024-10-25 10:57:44,"Hai Kak Novia, mohon maaf atas ketidaknyamanannya. Kritik dan saran yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Maya",2024-10-25 11:42:38,4.98.1
4abc3c1f-6ffc-43e2-86d3-6dbb57269580,Adam Murtaza,https://play-lh.googleusercontent.com/a/ACg8ocKKOEhP0In9D1v7lhtHUaM_bXO9BPe2O39TAdT9ro1bGj5RgQ=mo,"saya sudah pesen go ride tapi sudah dapat tiba tiba dibilang sayaa belum dapet GO-RIDE jadinya saya dimaki maki sama drivernya lain kali tolong di cek 2x yah pada bagian pemeriksaan, skrg nyari driver setengah mati nunggu makan hampir 1 jam padahal udh prioritas",1,1,4.96.0,2024-10-02 08:43:58,"Hai Kak Adam, mohon maaf atas ketidaknyamanannya. Terkait hal tersebut, silakan laporkan melalui email ke customerservice@gojek.com dengan melampirkan kode psr-24-0043-1205-09100 pada subject email dan ceritakan kembali detail permasalahannya agar tim kami bisa bantu cek lebih lanjut ya. ^Oca",2024-02-12 12:05:30,4.96.0
60ea4945-da2f-443d-994a-277560547642,Lutfiya Pamularsih,https://play-lh.googleusercontent.com/a-/ALV-UjWjMmlKGJ-v5gJ18RGg-xZnp_PhZKEqBAngHDcc1NjCU6A4rvc4,"Heran bgt sama driver"" nih.. pingin laku, tapi ga niat jemput. Padahal jaraknya deket, tapi ga ada yg mau jemput??!! Like wtf lah!!!! Padahal mah jalanannya juga sepi, ga ada macet, ditolak mulu njg. Nolak rejeki bgt dah, kasian penumpang",3,2,4.97.1,2024-10-20 11:31:15,,,4.97.1
fe9fc8be-9cca-46d1-85d4-0dff00760b89,Fikri AL,https://play-lh.googleusercontent.com/a-/ALV-UjWnXUvowAzQEBSmtJGjCOJ3ZqxnVgaV41mWoQxzSTMlNferAZeyfA,"Aplikasi paling konyol, pesan makanan 2 jam baru datang pesan driver yang dateng macam pembalap yang lagi mabok naik motor gak tau aturan lalin! Makin lama bukan berbenah tapi makin parah",1,0,5.1.2,2024-11-20 21:22:46,"Hai Kak Fikri, mohon maaf atas ketidaknyamanannya. Laporan yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Maya",2024-11-20 23:24:02,5.1.2
eff2be78-5b7c-4a09-a55c-860fdc4f4b2b,Peni Parida,https://play-lh.googleusercontent.com/a-/ALV-UjXa26B6SgOo9_FkOpIjoEey-a6-L_LAuT-tFo-s3vkS44tuyFE,"Banyak diskon di 10.10 baru pilih bbrp belanjaan aja udah gak bisa katanya melebihi kapasitas bawaan gojek nya, belanjaan harus disesuaikan lg pdhl cmn minyak gula n mie... Krn cmn itu yang diskon serba 10rb...sama juga bohong!!!!! Btw tuh yang nganterinnya dipanggul?? Kan pake motor... Mau tren2an ngikutin event 10.10 tp gak bs beli semua yang eiskon mh percuma",1,0,4.96.2,2024-10-10 00:50:48,,,4.96.2
64c456d6-3d17-4717-9a11-4a030d1c8353,Afi Atika,https://play-lh.googleusercontent.com/a/ACg8ocJm5lHs3oyPNwvzfQkhTvHweUOVlimWPq9wvcyXSq5MVpdu3w=mo,Hari ini pembayaran gocar sangat mahal yg biasanya pulang pergi bayar 38 eh malah hari ini 2x lipat Rutenya dipilihin dr aplikasinya kyknya jadi terlalu jauh jadi bayarnya mahal Tp td sy tetep lewat rute yg biasa sy lewati Ngga ngikutin di aplikasi yg kacau🥵,4,1,4.96.2,2024-10-08 08:57:01,,,4.96.2
413364c1-0412-4e0c-b37d-9293091c61dc,Ziaur Rahman,https://play-lh.googleusercontent.com/a-/ALV-UjWFrwMdS-Wvg2w9ur2XF6BMaYAKrx62L68dWo-2BLit0ON7thIN,"Nggak ada sesi konfirmasi setelah memesan gofood, nggak sengaja kepencet pesan makanan terus nggak bisa di-cancel. Gua nggak pernah ada kejadian kayak gini selama 4 tahun make aplikasi oren, dongo emang ini gojek. Gimana kalo ada anak kecil nggak sengaja pesan makanan dalam jumlah banyak tanpa harus lewatin sesi konfirmasi, nggak mikir apa ya?",1,4,4.97.1,2024-10-14 06:15:55,"Hai Kak Ziaur, mohon maaf atas ketidaknyamanannya. Ke depannya, jika kamu mengalami hal serupa, klik 'Butuh Bantuan' pada halaman pemesanan, lalu pilih alasan pembatalan yang sesuai, ya. Pesananmu akan dicek terlebih dulu. Jika kamu memiliki pertanyaan lain, silakan kunjungi menu Bantuan pada aplikasi Gojek. ^Miko",2024-10-14 08:00:25,4.97.1
da7553a1-b12a-4169-936b-377ddbfec8e5,Rafee Fajri,https://play-lh.googleusercontent.com/a-/ALV-UjUJTbzi7JJuHINHaA_KLzU0H0vVSOFCVn1DHpAHljw3h5s32E7b,"Gojek telah membantu saya antar jemput sekolah sejak SMP hingga SMK. Sekarang pun saya tetap memercayai layanannya daripada transportasi pesan lainnya karena alasan kredibilitas dan kemudahan. Kekurangannya satu, harganya yang relatif mahal, apalagi jika dipakai untuk bolak-balik kerja/sekolah.",5,2,4.94.2,2024-10-01 12:20:10,,,4.94.2
4845c794-d1cd-4e94-a33f-91cfaabedf23,Deris Patulrohman,https://play-lh.googleusercontent.com/a/ACg8ocKac-INgu4x5U2foxbg5-44DVykYFxjSbOrKr-b6T2AmTdYIw=mo,"Aplikasi nya sudah bagus tapi waktu itu komplain saya tidak diterima soalnya tidak menyertakan foto, saya komplen karna saya pesan sate kambing tpi yang Dateng sate ayam dan jumlahnya juga kurang, lalu komplain saya tidak di terima karna tidak menyertakan foto pdahal saya beli lumayan mahal menurut keuangan saya",4,1,4.96.2,2024-10-14 07:40:56,,,4.96.2
10edfca5-1990-4de6-b1a4-cc99cf3b17b1,Alma Aisyah Kavi,https://play-lh.googleusercontent.com/a-/ALV-UjWAYNHRBmsQdQYEG9FrwsGggExTUgRHmbCelJiFnKAoOAtHNz_I8g,"Mohon maaf ya iklannya bikin jengkel. Kalau lagi mainan game dan harus nonton video, padahal saya ga mencet atau apa, nunggu sampe iklannya selesai, tapi tiba2 kebuka sendiri gojeknya, mana langsung diarahkan ke gofood lah, atau kemana lah. Gak nyaman ! Mending kalau saya memang berniat untuk membuka gojek !",4,1,4.97.1,2024-10-18 11:19:08,,,4.97.1
c5b61e7e-cb41-4116-973d-f944dd0157f3,Klemens Mandu,https://play-lh.googleusercontent.com/a-/ALV-UjVheHX9B7STDHy5O5XKPvltAKxgSHT4iRbXI1hQlMNCqbQjNXVAeQ,Belakangan ini tingkalaku driver seenaknya bikin cancel. Next time mungkin lebih bagus pakai aplikasi lain lebih mudah dan terpercaya.,2,0,4.99.1,2024-11-05 04:37:33,"Hai Kak @Klemens Mandu, mohon maaf atas ketidaknyamanannya. Laporan yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Maya",2024-11-05 07:20:10,4.99.1
91c8dfbd-b659-4949-b765-710109953ab6,Adnan Baydar Al-Jahny (Abay),https://play-lh.googleusercontent.com/a-/ALV-UjUNtyHkSgwd5LGdk4TpTDbLTLo12dedS68vlhaPpn3fq73FBE2erw,"Aplikasi rusak kaga mau nyari yang terdekat malah di pilihin yang jauh jauh sengaja banget. Ketauan bego teknik marketing nya, giliran yang murah jauh jauh.",1,0,4.97.1,2024-10-17 07:59:12,"Hai Kak Adnan, mohon maaf atas ketidaknyamanannya. Kritik dan saran yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Maya",2024-10-17 09:26:19,4.97.1
